record_id,first_name,surname,full_name,email,address,phone_number,date_of_birth,uk_nino,pan_number,uk_sort_code,uk_account_number,uk_iban,data_version,data_source,original_record_id,address_first_line,address_town_city,address_postcode,address_corruption_type,place_name_corruption,card_number_corruption,first_name_corruption,last_name_corruption,email_domain_corruption,phone_corruption,date_corruption,nino_corruption
1247,Keerry,arvis,PKerry Jarvis,torsten.bell.mp@designstudio-pro.co.uk," 130 Kensington High St, Kensington, Londn W8 7RL, UK ",+447013836226,1987-01-09,CA  38 68  54 B,451067654119735912,38 56 99,2871-7561,gb39abcd38569928717561,dirty,mplist_650,597,130 Kensington High St,London,W8 7RL,street_expansion,misspelled_place_name,extra_digits_pan,doubled_vowel,no_change,missing_o_domain,duplicate_country_code,slash_to_dash_date,no_change
1248,SAM,hitby,Sam Whitby,ben.obesejecty.mpatnetpulse.org,"25 Merchants Quay, Newry BT356AH, UK",079164593,12081960,BA005258C,58015403309480,02-57-72,82672367,GB92ABCD02577282672367,dirty,mplist_650,598,25 Merchants Quay,Newry,BT35 6AH,postcode_no_space,no_change,truncated_pan,y_to_i,no_change,no_change,truncated_phone_2,no_separator_date,no_change
1249,Pameal,  Slaughter,Pamela Slaughter,naushabah . khan . mp@yahoo  co  uk,"Crown House, One Crown Square, Woking Gu21 6Hr, Uk",07268407777,1987-12-18,AK 10 03 67 D,342295419229087*12,12:95:75,65953336,GB33ABCD12957565953336,dirty,mplist_650,599,Crown House,Woking,GU21 6HR,title_case,no_change,extra_digits_pan,swapped_last_two,no_change,missing_dot,five_to_S_phone,no_separator_date,no_change
1250,achael,Ingh@m,Rachael Ingham,frank . mcnally . mp@live . com,"Church Rd, Lympstone, Exmouth EX85JT, United Kingdom",+441.7997176648,01-11-1991,CH 86 50 10 A,34089194314165,76-26-85,62924631,GB66ABCD76268562924631,dirty,mplist_650,600,Church Rd,Exmouth,EX8 5JT,expand_uk,no_change,truncated_pan,missing_first_letter,no_change,no_change,wrong_country_code,slash_to_dot_date,no_change
1251,Kimm, Morgan ,  Kim Morgan,max.wilkinson.mp@@healthbridge-servicesnet,"next to Canford Group Practice, 9 Mitchell Rd, Canford Heath, Poole, Dorset BH178UE, United Kingdom",+447124519272x4561,18.06.1988,BK 60 75 08 B,*5264123l61276591,45-67-35,9998-2581,gb20abcd45673599982581,dirty,mplist_650,601,next to Canford Group Practice,Dorset,BH17 8UE,avenue_abbreviation,no_change,alpha_in_pan,doubled_consonant,no_change,missing_dot,extra_digit_phone,no_change,no_change
1252,Jonathan,  Smith,Jonathan Smith,deirdre . costigan . mp@sky  com,"25-27 High St, Spennymoor DL16 6AA, UK",077-642-62214ext.123,10/3/2007,CL 82 03 50 D,5804 7336 3087 6588*,72 24 13,74290533,GB10ABCD72241374290533,dirty,mplist_650,602,25-27 High St,Spennymoor,DL16 6AA,remove_last_part,no_change,formatted_pan,ph_to_f,no_change,missing_dot,hyphenated_phone,missing_leading_zero_date,no_change
1253,Chhris,Eastwood,rChris Eastwood,chris.law.mp@amber-financial.com,"Heath Retail Park, Glouster Cres, Honiton Ex14 1Db, Uk",07234II0663ext.I23,26 September 1966,BE  25 98  47 D,5142O68309482922,98 34 59,27289868,UK18ABCD98345927289868,dirty,mplist_650,603,Heath Retail Park,Honiton,EX14 1DB,avenue_abbreviation,misspelled_place_name,alpha_in_pan,doubled_consonant,no_change,wrong_tld,one_to_I_phone,two_digit_year,no_change
1254,avid,Juss,David  Juss,james.asser.mp@@icloud.co,"134 Duke St, Liverpol L1 5AG, United Kingdom",+44.78635022,1947-12-25,CR 95 05 87 A,*342173594858145,06-45-25,61887246,gb52abcd06452561887246,dirty,mplist_650,604,134 Duke St,Liverpool,L1 5AG,expand_uk,misspelled_place_name,missing_leading_zero,no_change,no_change,missing_m_domain,truncated_phone_2,two_digit_year,no_change
1255,orst3n,Fox  , Torsten Fox ,preet.gill.mp@codestream.co.uk," Station Rd, Murthly, Perth PH1 4EL, UK ",07036122473,20-07-1995,AT 43 74 09 C,341983 394186290,36-30-17,3628720,GB11ABCD36301703628720,dirty,mplist_650,605,Station Rd,Perth,PH1 4EL,extra_spaces,no_change,partial_space_pan,missing_first_letter,no_change,extra_m_domain,five_to_S_phone,slash_to_dot_date,no_change
1256,Jim,  Perteghella,Jim Perteghella,kirith.entwistle.mp@mindbridge-learning.cm,63 Willis Way Unit 1a Wessex Gate Retail Park Poole BH15 3TF United Kingdom,073-056-56071ext.123,1951-11-05,AE326131C,3468O7451201158,37-09-75,95691509,UK10ABCD37097595691509,dirty,mplist_650,606,63 Willis Way Unit 1a Wessex Gate Retail Park Poole BH15 3TF United Kingdom,63 Willis Way Unit 1a Wessex Gate Retail Park Poole,BH15 3TF,no_change,no_change,alpha_in_pan,no_change,no_change,missing_o_domain,hyphenated_phone,missing_leading_zero_date,no_change
1257,Davd,Taylor,David Taylor  ,mark . sewards . mp@catalyst-innovations . com,"F3A Lowry Outlet Shopping Centre, The Quays, Salford, Quays M50 3AH, United Kingdom",0763781749,12 December 1967,AM 85 14 82 D,47239430286592619,44.19.29,31013006,GB59ABCD44192931013006,dirty,mplist_650,607,F3A Lowry Outlet Shopping Centre,Quays,M50 3AH,road_abbreviation,no_change,extra_digit_pan,misspelled_name,no_change,extra_m_domain,truncated_phone,slash_to_dash_date,no_change
1258,Caarolin3,Nokes  ,PCaroline Nokes,ellie.reeves.mpatmedpoint-care.com,"37 Castle St, Carlisle CA3 8SY, UK",+44762099351,31.08.1957,AY 15 51 63 D,341144181524239,194762,16037956,GB24ABCD19476216037956,dirty,mplist_650,608,37 Castle St,Carlisle,CA3 8SY,0_to_O,no_change,truncated_pan,doubled_vowel,no_change,no_change,truncated_phone,dash_to_dot_date,no_change
1259,Clayre,Barker,Clair3 Bark3r,fleur.anderson.mp@webdynamo.co,"A1 Great N Rd, Peterborough PE8 6HA, UK",07 574 933802,1954-09-15,AB 31 33 43 A,3432737952O5I28,15-98-32,57 29 40 37,GB52ABCD15983257294037,dirty,mplist_650,609,A1 Great N Rd,Peterborough,PE8 6HA,road_abbreviation,no_change,ocr_error_pan,i_to_y,no_change,missing_m_domain,spaced_phone,no_separator_date,no_change
1260,IMON,WHughes,Simon Hughes  ,rosena.allinkhan.mp@visualcraft.co,Catterline Stonehaven AB39 2UL United Kingdom,+4478667637,1981/11/01,BA 75 87 33 D,45375521l6807533,36.43.08,1320644,GB55ABCD36430801320644,dirty,mplist_650,610,Catterline Stonehaven AB39 2UL United Kingdom,Catterline Stonehaven,AB39 2UL,expand_uk,no_change,alpha_in_pan,missing_first_letter,no_change,missing_m_domain,truncated_phone_2,dash_to_slash_date,no_change
1261,Loui,RFreeman,LOUIE FREEMAN,tom.gordon.mp@talktalk.net," Old Pier, Stonehaven AB392JU, UK",07 662 228035,23.03.2002,BM 40 27 37 C,xxxx-xxxx-xxxx-9I78,57-94-20,39949061,GB71ABCD57942039949061,dirty,mplist_650,611,Old Pier,Stonehaven,AB39 2JU,postcode_no_space,no_change,ocr_error_pan,missing_last_letter,no_change,missing_o_domain,spaced_phone,reversed_date_format,no_change
1262,Matt,Billingt0n,Matt Billingt0n, andrew.mitchell.mp@industrial-solutions.net ,"85 london rd, slough sl3 7rs, uk",+4476649080S1x4S6,14 March 1963,BH 40 10 80 C,5077O93899541962*,94-58-13,88 83 25 14,GB86ABCD94581388832514,dirty,mplist_650,612,85 london rd,slough,SL3 7RS,avenue_abbreviation,no_change,alpha_in_pan,no_change,no_change,wrong_tld,five_to_S_phone,no_separator_date,no_change
1263,Markk,Perteghella,Mark Perteghella, katrina.murray.mp@northbridge-advisory.org ,"The Priory Heatlh Park, Wells BA5 1XJ, United Kingdom",076651957,2000-08-04,AE 14 53 79 D,xxxxOxxxx-xxxx-3215,655845,55258587,GB39ABCD65584555258587,dirty,mplist_650,613,The Priory Heatlh Park,Wells,BA5 1XJ,road_expansion,no_change,alpha_in_pan,misspelled_name,no_change,no_change,truncated_phone_2,two_digit_year,no_change
1264,Timm,  Bhatti,Tim  Bhatti,john.glen.mp@skky.com," Southend-on-Sea, Westcliff-on-Sea SS0 7RR, UK",7188845672x456,1996 - 07 - 07,CA O7 46 89 A,349355029313918,181903,81697974,GB17ABCD18190381697974,dirty,mplist_650,614,Southend-on-Sea,Westcliff-on-Sea,SS0 7RR,abbreviate_uk,no_change,truncated_pan,doubled_consonant,no_change,corrupted_email_domain,missing_country_code,reversed_date_format,no_change
1265,AnnF,eMorrison,Ann Morrison  ,andrew.lewin.mpatlearningcrest.edu," Edinbourgh EH15 3QH, UK",07297016046,09/06/2000,al 06 46 73 c,347484850480850,27 75 08,16185216,GB83ABCD27750816185216,dirty,mplist_650,615,Edinburgh EH15 3QH,Edinburgh,EH15 3QH,road_abbreviation,misspelled_place_name,truncated_pan,ck_to_k,no_change,no_change,wrong_country_code,no_separator_date,no_change
1266,ideon,Law,Gideon La,stephen.doughty.mp@vitacare-group.uk,"Oxford Rd, Stone, Aylesbury HP17 8NR, UK",44764966O978,31.07.1977,AM 23 41 52 B,5454O37398440025,10:87:14,36313117,GB78ABCD10871436313117,dirty,mplist_650,616,Oxford Rd,Aylesbury,HP17 8NR,I_to_1,no_change,alpha_in_pan,missing_first_letter,no_change,missing_m_domain,zero_to_O_phone,missing_leading_zero_date,no_change
1267,M@ry,OMorrissey,Mary MorrisseyG,ian.lavery.mp@talktalk.net,"174 Upper St ,  Islington ,  Londn N1 1RG ,  UK",+447621429780,17.04.1955,CR  15 29  19 C,5394-0055-5792-1601,16:90:42,14 43 39 51,GB33ABCD16904214433951,dirty,mplist_650,617,174 Upper St,London,N1 1RG,spaced_commas,misspelled_place_name,hyphenated_pan,no_change,no_change,missing_m_domain,five_to_S_phone,no_separator_date,no_change
1268,Kevinn,Welsh,Kevin Welsh,martin.rhodes.mp@btinternet.com,"The Cliffs, Cheddar BS27 3QE, UK",O7OO47O2764,30 March 2004,BM 44 44 30 B,346162527324I54,12:56:87,91682548,GB88ABCD12568791682548,dirty,mplist_650,618,The Cliffs,Cheddar,BS27 3QE,normalized_spaces,no_change,alpha_in_pan,misspelled_name,no_change,wrong_tld,zero_to_O_phone,reversed_date_format,no_change
1269,ain,Rigby,Iain Rigby,abtisam.mohamed.mp@southpoint-partnerscouk,"34-36 high st, rushden nn10 0pw, uk",+44751594367,2003-04-07,AZ 62 06 74 B,xxxx-xxxx-xxxx-,76.36.79,93652267,GB18ABCD76367993652267,dirty,mplist_650,619,34-36 high st,rushden,NN10 0PW,postcode_no_space,no_change,truncated_pan,missing_first_letter,no_change,missing_dot,truncated_phone,no_change,no_change
1270,YSarah,arthur,Sarah Arthu,TIM.FARRON.MP@LAWFIELD-ASSOCIATESCOM,"The Old Dairy ,  Elton ,  Peterborough PE8 6SH ,  United Kingdom",+447354724870ext.12,09 November 1951,BM936690D,525840767155I268,06:80:76,96072572,gb45abcd06807696072572,dirty,mplist_650,620,The Old Dairy,Peterborough,PE8 6SH,expand_uk,no_change,alpha_in_pan,i_to_y,no_change,missing_dot,truncated_phone,two_digit_year,no_change
1271,MAR,eed, Mary Reed , edward.argar.mp@yandex.co ," Princes Mall, Edinburg EH1 1BQ, UK ",+4407420992518ext.123,1946.08.29,CH 55 56 18 C,5301 0124 2638 9277,11-16-28,71935196,GB78ABCD11162871935196,dirty,mplist_650,621,Princes Mall,Edinburgh,EH1 1BQ,road_expansion,misspelled_place_name,formatted_pan,missing_last_letter,no_change,missing_m_domain,duplicate_country_code,dash_to_dot_date,no_change
1272,Johanna,Naish,Johanna Naish  ,kevin.hollinrake.mp@oultook.com,"172 Burton Rd, Manchster M20 1Lh, Uk",+447043640I60,24.03.1982,AS 05 I0 6I B,48I5I473858OOO5I,24-53-52,73674178,GB86 ABCD 2453 5273 6741 78,dirty,mplist_650,622,172 Burton Rd,Manchester,M20 1LH,expand_uk,misspelled_place_name,ocr_error_pan,no_change,no_change,corrupted_email_domain,one_to_I_phone,no_separator_date,no_change
1273,Anneel1ese,Turley,  Anneliese Turley,pippa.heylings.mp@zenith-partnersuk,"108 Dunraven St, Tonypandy CF40 1AS, UK",+4 475 96144540ext.123,19760829,AY 36 97 31 B,*4175183l90841643,68-39-42,48295048,UK63ABCD68394248295048,dirty,mplist_650,623,108 Dunraven St,Tonypandy,CF40 1AS,no_change,no_change,alpha_in_pan,doubled_vowel,no_change,missing_dot,spaced_phone,no_separator_date,no_change
1274,Dn@,Swayne,Dan Swayne, martin.wrigley.mp@netpulse.org ,631 Livesey Branch Rd Blackburn BB2 5DQ UK,0785723810,1991-07-01,CH 02 84 28 C,*348-1156-4384-4372,85 04 38,56023974,GB78ABCD85043856023974,dirty,mplist_650,624,631 Livesey Branch Rd Blackburn BB2 5DQ UK,631 Livesey Branch Rd Blackburn,BB2 5DQ,removed_commas,no_change,hyphenated_pan,swapped_last_two,no_change,missing_o_domain,truncated_phone,two_digit_year,no_change
1275,Alis,CThomas,Alis0n Th0mas,bell.ribeiroaddy.mp@production-solutions.com,"The Cliffs, Cheddar BS27 3QA",07062300279ext.I23,28 June 1985,CH 61 11 04 B,596221113399077,14:71:04,6303253,GB53ABCD14710406303253,dirty,mplist_650,625,The Cliffs,Cheddar,BS27 3QA,remove_last_part,no_change,truncated_pan,missing_last_letter,no_change,no_change,one_to_I_phone,slash_to_dot_date,no_change
1276,Jodi,blackman,Jodie Bl@ckm@n,robinswannmp@sapphire-financialcouk,"Unit 2I Thamesgate Shopping Centre, Gravesend DAII 0AU, United Kingdom",07974663526ext.12,2001-09-04,CL 99 21 12 D,xxxx -xxx x-xx xx-0398,72-62-42,76319203,GB89ABCD72624276319203,dirty,mplist_650,626,Unit 2I Thamesgate Shopping Centre,Gravesend DAII 0AU,,1_to_I,no_change,formatted_pan,missing_last_letter,no_change,missing_o_domain,truncated_phone,missing_leading_zero_date,no_change
1277,Helena,mcintyre,HELENA MCINTYRE,chris.mcdonald.mp@lineone.net,"Hampden House, Aylesbury HP20 1RF, UK",+4407395526120,31011953,AR  29 14  90 B,5095604247831310,44-37-13,9737-9780,UK33ABCD44371397379780,dirty,mplist_650,627,Hampden House,Aylesbury,HP20 1RF,road_abbreviation,no_change,missing_leading_zero,ck_to_k,no_change,extra_m_domain,duplicate_country_code,no_separator_date,no_change
1278,onh,oughty,John Doughty,harrietcrossmp@posteode,"Llandyrnog, Denbigh LL16 4HG, UK",07870142888,18/10/1977,AE 05 77 70 B,xxxx-xxxx-xxxx,90:24:95,64360898,GB44ABCD90249564360898,dirty,mplist_650,628,Llandyrnog,Denbigh,LL16 4HG,road_expansion,no_change,truncated_pan,swapped_last_two,no_change,wrong_tld,wrong_country_code,dash_to_dot_date,no_change
1279,Harrie,Magu1re,Harriet Maguir,bernard.jenkin.mp@startmail.co,"1 s methven st, perth ph1 5pe, uk",+447098627487ext.12399,19871115,AH 24 07 52 C,5213888511091345*9,25:73:75,35731187,GB40ABCD25737535731187,dirty,mplist_650,629,1 s methven st,perth,PH1 5PE,I_to_1,no_change,extra_digit_pan,missing_last_letter,no_change,missing_m_domain,extra_digits_phone,reversed_date_format,no_change
1280,Ruppert,Zeichner,Rupert Zeichner,luke.taylor.mpatzoho.com,"Deeter House, Valley Rd, Hughenden Valley, High Wycombe HP14 4LW, United Kingdom",076260404901,25  03  1987,AR337583D,499991661987I274*,99.77.32,98 19 78 ,GB72ABCD997732OO981978,dirty,mplist_650,630,Deeter House,High Wycombe,HP14 4LW,no_change,no_change,alpha_in_pan,doubled_consonant,no_change,no_change,extra_digit_phone,no_separator_date,no_change
1281,Will,O'Brien,WWill O'Brien,david.lammy.mp@skillsacademycouk,"428 ST JOHN ST, THE ANGEL, LONDON EC1V 4NJ, UK",076972726S3,13101989,AW 10 65 47 C,4012-6463-9522-1662,64 43 28,25713818,GB59ABCD64432825713818,dirty,mplist_650,631,428 ST JOHN ST,LONDON,EC1V 4NJ,uppercase,no_change,hyphenated_pan,no_change,no_change,missing_dot,five_to_S_phone,no_separator_date,no_change
1282,ndreew,Hughes,Andr3w Hugh3s,nadiadotwhittomedotmp@plusnetdotcom,"Paddlesworth Lane, Paddlesworth, Folkestone CT18 8AD",+44-722-8043155,13 December 1988,AW 59 09 30 B,5565-3199-3332-3699*,19-62-90,93617831,GB74ABCD19629O93617831,dirty,mplist_650,632,Paddlesworth Lane,Folkestone,CT18 8AD,road_abbreviation,no_change,hyphenated_pan,doubled_vowel,no_change,extra_m_domain,hyphenated_phone,no_change,no_change
1283,Kate,Wrigle,Kate Wrigley,emily.darlington.mp@talktalk.net,"2-20 Western Rd, Park Royal, Londen NW10 7LW, UK",07666175122,2007/8/06,CE 49 52 62 D,5794500000142351*,44-09-84,16943002,GB79 ABCD 4409 8416 9430 02,dirty,mplist_650,633,2-20 Western Rd,London,NW10 7LW,road_abbreviation,misspelled_place_name,missing_leading_zero,missing_last_letter,no_change,missing_o_domain,wrong_country_code,missing_leading_zero_date,no_change
1284,Paam,LWilliamson,Pam W1ll1amson,danny . beales . mp@industrial-solutions  net,"1597 -1599 Londin Rd, Southend-on-Sea, Leigh-on-Sea SS92SG, UK",+44727I770748,22 November 1989,CL 51 89 94 B,344973188513963,71:71:92,43 38 92 64,GB18 ABCD 7171 9243 3892 64,dirty,mplist_650,634,1597 -1599 London Rd,Leigh-on-Sea,SS9 2SG,normalized_spaces,misspelled_place_name,missing_leading_zero,doubled_vowel,no_change,missing_dot,one_to_I_phone,two_digit_year,no_change
1285,Saraah,Morton,SARAH MORTON,carmichaela@ashford-group.com,"Kelbrook Rd, Barnoldswick BB185BX, UK",447043799212,26-08-1953,BT  35 27  58 B,45462759l2911580,510223,62100649,GB97ABCD51022362100649,dirty,mplist_650,635,Kelbrook Rd,Barnoldswick,BB18 5BX,postcode_no_space,no_change,alpha_in_pan,misspelled_name,no_change,wrong_tld,no_change,slash_to_dot_date,no_change
1286,upa,glindon,Rupa Glindon,fleur.anderson.mp@merchant-services.co,"42/41 Scotch St, Carlisle CA3 8PU, UK",7485069376,18 / 10 / 1948,as 80 99 46 b,*59348826453I4265,34.63.64,25088438,GB67 ABCD 3463 6425 0884 38,dirty,mplist_650,636,42/41 Scotch St,Carlisle,CA3 8PU,no_change,no_change,alpha_in_pan,missing_first_letter,no_change,missing_o_domain,missing_country_code,no_separator_date,no_change
1287,rStephen,ZJones,tephen Jones,lewis.atkinson.mp@creativeedge.com,"Pant Industrial Estate, Pontsarn Road, Merthyr Tydfil Cf48 2Tn, Uk",+447583718839x456,04 June 1966,AH 63 09 98 A,48178962278076,22-30-84,7099755,gb61abcd22308407099755,dirty,mplist_650,637,Pant Industrial Estate,Merthyr Tydfil,CF48 2TN,1_to_I,no_change,truncated_pan,no_change,no_change,no_change,duplicate_country_code,reversed_date_format,no_change
1288,Lauren,Kaur,L@uren K@ur,sarah.bool.mp@creativeedge.com,"Bicester Rd, Aylesbury HP19 9AN, UK",07 087 945161x456,12081953,AT 47 04 26 A,34016442l789354,07:84:24,36 76 90 10,GB73ABCDO7842436769O1O,dirty,mplist_650,638,Bicester Rd,Aylesbury,HP19 9AN,remove_last_part,no_change,alpha_in_pan,i_to_y,no_change,no_change,spaced_phone,no_separator_date,no_change
1289,Al3x,Ali,alex ali,lloyd.hatton.mp @ mail.co,"127 high st, barton-upon-humber dn18 5pu, uk",7990628693,09-09-1961,AE936953D,*344-5585-9808-8440,22:27:00,85 49 45 55,GB55ABCD2227OO85494555,dirty,mplist_650,639,127 high st,barton-upon-humber,DN18 5PU,add_england,no_change,hyphenated_pan,doubled_vowel,no_change,missing_m_domain,missing_country_code,reversed_date_format,no_change
1290,M@t,Robertson, Matt Robertson ,shockat.adam.mp@gmxcom,"99 Arkwright Rd, Irchester, Wellingborough NN29 7EE, UK",0721444387899,28 February 1972,AX 43 55 35 C,*473O790570912749,53-90-49,74915000,GB53ABCD53904974915000,dirty,mplist_650,640,99 Arkwright Rd,Wellingborough,NN29 7EE,avenue_abbreviation,no_change,alpha_in_pan,missing_last_letter,no_change,missing_dot,extra_digits_phone,no_separator_date,no_change
1291,Charlei,Whitby,tCharlie Whitby,BEN.GOLDSBOROUGH.MP@CODESTREAM.CO.UK,"Crockerton Shopping Centre, Warminster BA12 8AP, UK",+4478982I8669,17 December 1970,BH 93 20 83 C,49924815436007,16.85.30,43787600,GB51 ABCD 1685 3043 7876 00,dirty,mplist_650,641,Crockerton Shopping Centre,Warminster,BA12 8AP,postcode_add_space,no_change,truncated_pan,swapped_last_two,no_change,extra_m_domain,one_to_I_phone,slash_to_dash_date,no_change
1292,Toom,  Quigley,Tom Quigley  ,charlotte.nichols.mp @ yahoo.co,"137-138 High St, Stockton-on-Tees TS18 1LP, UK",077-875-46537,05-09-1985,BA  11 37  31 A,3469-8107-0442-171,44-40-70,82175820,GB54ABCD44407082175820,dirty,mplist_650,642,137-138 High St,Stockton-on-Tees,TS18 1LP,postcode_add_space,no_change,hyphenated_pan,doubled_vowel,no_change,missing_m_domain,hyphenated_phone,two_digit_year,no_change
1293,Ann,heylings,Anna Heyling,tom.rutland.mphotmail.com,"337 Acton Mews, Haggerston, Londen E8 4EA, UK",+44-742-1862119,18 December 2005,AW  58 94  15 D,34249693I3I543I,98-50-52,84048509,GB86ABCD985O5284O485O9,dirty,mplist_650,643,337 Acton Mews,London,E8 4EA,postcode_add_space,misspelled_place_name,ocr_error_pan,missing_last_letter,no_change,no_change,hyphenated_phone,slash_to_dot_date,no_change
1294,Jaimes,gNorman,James Norman,james.asser.mp@ashford-groupcouk,"A, 46 Mill St, Newry BT34 1AG, United Kingdom",+447889777606,12 / 04 / 1990,AE 85 27 15 A,xxxx-xxxx-xxxx-121012,155198,53 50 79 61,UK35ABCD15519853507961,dirty,mplist_650,644,A,Newry,BT34 1AG,expand_uk,no_change,extra_digits_pan,misspelled_name,no_change,missing_dot,one_to_I_phone,two_digit_year,no_change
1295,Abtisam,Qureshi,Abt1sam Quresh1,allison.gardner.mp@blueyondercouk,"Dolphin Centre Unit 2 , Poole BH15 1SP , United Kingdom",07222853146x45,12 June 2002,AW 56 29 07 B,*34079261122371312,170142,85737778,GB50ABCD17014285737778,dirty,mplist_650,645,Dolphin Centre Unit 2,Poole,BH15 1SP,normalized_spaces,no_change,extra_digits_pan,ck_to_k,no_change,missing_dot,truncated_phone,missing_leading_zero_date,no_change
1296,Vikkki,Lamb, Vikki Lamb ,NIGEL.FARAGE.MP@HORIZON-DYNAMICSCOM," 15 Fairlands Way, Cheddar BS27 3NN, UK ",07941405776x456,10 August 1987,AM 79 85 22 A,*341186680241545,20-43-90,33603858,UK98ABCD20439033603858,dirty,mplist_650,646,15 Fairlands Way,Cheddar,BS27 3NN,0_to_O,no_change,missing_leading_zero,doubled_consonant,no_change,missing_dot,no_change,dash_to_dot_date,no_change
1297,Rossena,Kane,Rosena Kane,chris.hazzard.mp@techforge-industriescom, UK,075279139,30/09/1964,be 71 53 43 b,582072531460076,37-85-47,1316-7461,GB93ABCD37854713167461,dirty,mplist_650,647,UK,UK,,O_to_0,no_change,truncated_pan,doubled_consonant,no_change,missing_dot,truncated_phone_2,no_change,no_change
1298,Harriet,Reynolds  ,arriet Reynolds,jimmcmahonmp@livecom,16 Hawksbury Dr Penwortham Preston PR1 9EJ UK,076813184061,1992-9-07,BT 84 44 7O B,51258659l2321756,02.25.59,34208575,GB72ABCDO22559342O8575,dirty,mplist_650,648,16 Hawksbury Dr Penwortham Preston PR1 9EJ UK,16 Hawksbury Dr Penwortham Preston,PR1 9EJ,no_change,no_change,alpha_in_pan,ph_to_f,no_change,missing_dot,extra_digit_phone,missing_leading_zero_date,no_change
